Order_ID	Customer	Customer_Country	Employee	Order_Year	Order_Month	Shipper	Freight	Product	Sales	Product_Unit_Price	Product_Units_InStock	Product_Units_On_Order	Category	Supplier	Supplier_Country	Order_Unit_Cost	Order_ExtendedCost	Profit	Count	__SEGMENT
10310	Big Cheese	USA	Callahan	2006	6-Sep	United Package	17.52	My Brand A	139	17.45	29	0	Confections	Pavlova	Australia	6	60	79	1	All Data
10310	Big Cheese	USA	Callahan	2006	6-Sep	United Package	17.52	My Brand D	197	49.3	17	0	Confections	Forets	Canada	16	80	117	1	All Data
10311	Du monde	France	Davolio	2006	6-Sep	Federal Shipping	24.69	My Brand A	67.2	14	26	0	Grains	Leka	Singapore	4	24	43.2	1	All Data
10311	Du monde	France	Davolio	2006	6-Sep	Federal Shipping	24.69	My Brand B	201.6	36	26	0	Dairy Products	Norske	Norway	12	84	117.6	1	All Data
10312	Die  Kuh	Germany	Fuller	2006	6-Sep	United Package	40.26	My Brand B	145.6	45.6	26	0	Produce	Plutzer	Germany	15	60	85.6	1	All Data
10312	Die  Kuh	Germany	Fuller	2006	6-Sep	United Package	40.26	My Brand A	883.2	46	17	10	Beverages	Leka	Singapore	15	360	523.2	1	All Data
10312	Die  Kuh	Germany	Fuller	2006	6-Sep	United Package	40.26	My Brand D	524	32.8	0	0	Meat	Gmate	Australia	10	200	324	1	All Data
10312	Die  Kuh	Germany	Fuller	2006	6-Sep	United Package	40.26	My Brand D	62	7.75	125	0	Beverages	Plutzer	Germany	2	20	42	1	All Data
10313	QUICK Stop	Germany	Fuller	2006	6-Sep	United Package	1.96	My Brand D	182.4	19	112	0	Seafood	Svensk	Sweden	6	72	110.4	1	All Data
10314	Canyon Groc	USA	Davolio	2006	6-Sep	United Package	74.16	My Brand D	921.6	32	9	40	Dairy Products	Formaggi	Italy	10	400	521.6	1	All Data
10314	Canyon Groc	USA	Davolio	2006	6-Sep	United Package	74.16	My Brand D	286.2	13.25	62	0	Seafood	Escargots N	France	4	120	166.2	1	All Data
10314	Canyon Groc	USA	Davolio	2006	6-Sep	United Package	74.16	My Brand C	886.5	49.3	17	0	Confections	Forets	Canada	16	400	486.5	1	All Data
10315	Island Trade	UK	Peacock	2006	6-Sep	United Package	41.76	My Brand D	156.8	14	111	0	Beverages	Bigfoot	USA	4	56	100.8	1	All Data
10315	Island Trade	UK	Peacock	2006	6-Sep	United Package	41.76	My Brand D	360	15	15	10	Beverages	Pavlova	Australia	5	150	210	1	All Data
10316	Canyon Groc	USA	Davolio	2006	6-Sep	Federal Shipping	150.15	My Brand A	77	9.65	85	0	Seafood	NE Seafood	USA	3	30	47	1	All Data
10316	Canyon Groc	USA	Davolio	2006	6-Sep	Federal Shipping	150.15	My Brand C	2758	49.3	17	0	Confections	Forets	Canada	16	1120	1638	1	All Data
10317	Lonesome	USA	Suyama	2006	6-Sep	Speedy Express	12.69	My Brand C	288	18	39	0	Beverages	Liquids	UK	6	120	168	1	All Data
10318	Island Trade	UK	Callahan	2006	6-Oct	United Package	4.73	My Brand A	154	9.65	85	0	Seafood	NE Seafood	USA	3	60	94	1	All Data
10318	Island Trade	UK	Callahan	2006	6-Oct	United Package	4.73	My Brand D	86.4	18	57	0	Beverages	Karkki	Finland	6	36	50.4	1	All Data
10319	Tortuga	Mexico	King	2006	6-Oct	Federal Shipping	64.5	My Brand D	249.6	39	0	0	Meat	Pavlova	Australia	12	96	153.6	1	All Data
10319	Tortuga	Mexico	King	2006	6-Oct	Federal Shipping	64.5	My Brand C	509.6	45.6	26	0	Produce	Plutzer	Germany	15	210	299.6	1	All Data
10319	Tortuga	Mexico	King	2006	6-Oct	Federal Shipping	64.5	My Brand A	432	18	57	0	Beverages	Karkki	Finland	6	180	252	1	All Data
10320	Wartian	Finland	Buchanan	2006	6-Oct	Federal Shipping	34.57	My Brand D	516	21.5	26	0	Dairy Products	Norske	Norway	7	210	306	1	All Data
10321	Island Trade	UK	Leverling	2006	6-Oct	United Package	3.43	My Brand B	144	18	20	0	Beverages	Bigfoot	USA	6	60	84	1	All Data
10322	Pericles	Mexico	King	2006	6-Oct	Federal Shipping	0.4	My Brand A	112	7	38	0	Grains	Gmate	Australia	2	40	72	1	All Data
10323	Konglich	Germany	Peacock	2006	6-Oct	Speedy Express	4.88	My Brand A	62	15.5	39	0	Condiments	Mayumis	Japan	5	25	37	1	All Data
10323	Konglich	Germany	Peacock	2006	6-Oct	Speedy Express	4.88	My Brand D	44.8	14	76	0	Confections	Heli	Germany	4	16	28.8	1	All Data
10323	Konglich	Germany	Peacock	2006	6-Oct	Speedy Express	4.88	My Brand A	57.6	18	69	0	Beverages	Joyeux	France	6	24	33.6	1	All Data
10324	Save-a-lot	USA	Dodsworth	2006	6-Oct	Speedy Express	214.27	My Brand A	248.12	17.45	29	0	Confections	Pavlova	Australia	6	126	122.12	1	All Data
10324	Save-a-lot	USA	Dodsworth	2006	6-Oct	Speedy Express	214.27	My Brand D	856.8	18	20	0	Beverages	Bigfoot	USA	6	420	436.8	1	All Data
10324	Save-a-lot	USA	Dodsworth	2006	6-Oct	Speedy Express	214.27	My Brand A	288	12	95	0	Seafood	Lyng	Denmark	4	120	168	1	All Data
10324	Save-a-lot	USA	Dodsworth	2006	6-Oct	Speedy Express	214.27	My Brand A	1496	55	79	0	Dairy Products	Gai P	France	18	720	776	1	All Data
10324	Save-a-lot	USA	Dodsworth	2006	6-Oct	Speedy Express	214.27	My Brand D	2386.8	43.9	24	0	Condiments	Pavlova	Australia	14	1120	1266.8	1	All Data
10325	Konglich	Germany	Davolio	2006	6-Oct	Federal Shipping	64.86	My Brand D	120	25	120	0	Condiments	Kellys	USA	8	48	72	1	All Data
10325	Konglich	Germany	Davolio	2006	6-Oct	Federal Shipping	64.86	My Brand C	57.6	6	24	0	Seafood	Mayumis	Japan	2	24	33.6	1	All Data
10325	Konglich	Germany	Davolio	2006	6-Oct	Federal Shipping	64.86	My Brand C	167.4	23.25	35	0	Produce	Mayumis	Japan	7	63	104.4	1	All Data
10325	Konglich	Germany	Davolio	2006	6-Oct	Federal Shipping	64.86	My Brand A	40	12.5	0	70	Dairy Products	Formaggi	Italy	4	16	24	1	All Data
10325	Konglich	Germany	Davolio	2006	6-Oct	Federal Shipping	64.86	My Brand B	1112	34.8	14	0	Dairy Products	Formaggi	Italy	11	440	672	1	All Data
10326	Bolido	Spain	Peacock	2006	6-Oct	United Package	77.92	My Brand C	422.4	22	53	0	Condiments	Cajun	USA	7	168	254.4	1	All Data
10326	Bolido	Spain	Peacock	2006	6-Oct	United Package	77.92	My Brand A	249.6	19.5	36	0	Grains	Pasta BSRL	Italy	6	96	153.6	1	All Data
10326	Bolido	Spain	Peacock	2006	6-Oct	United Package	77.92	My Brand B	310	7.75	125	0	Beverages	Plutzer	Germany	2	100	210	1	All Data
10327	Folk Inc	Sweden	Fuller	2006	6-Oct	Speedy Express	63.36	My Brand A	304	19	17	40	Beverages	Liquids	UK	6	150	154	1	All Data
10327	Folk Inc	Sweden	Fuller	2006	6-Oct	Speedy Express	63.36	My Brand C	672	21	22	30	Dairy Products	CQL	Spain	7	350	322	1	All Data
10327	Folk Inc	Sweden	Fuller	2006	6-Oct	Speedy Express	63.36	My Brand D	579.6	25.89	10	0	Seafood	Nord-Ost	Germany	8	280	299.6	1	All Data
10327	Folk Inc	Sweden	Fuller	2006	6-Oct	Speedy Express	63.36	My Brand A	254.4	13.25	62	0	Seafood	Escargots N	France	4	120	134.4	1	All Data
10328	Furia	Portugal	Peacock	2006	6-Oct	Federal Shipping	87.03	My Brand D	396	55	79	0	Dairy Products	Gai P	France	18	162	234	1	All Data
10328	Furia	Portugal	Peacock	2006	6-Oct	Federal Shipping	87.03	My Brand D	672	21.05	76	0	Condiments	Cajun	USA	7	280	392	1	All Data
10328	Furia	Portugal	Peacock	2006	6-Oct	Federal Shipping	87.03	My Brand D	100	12.5	6	10	Confections	Specialty	UK	4	40	60	1	All Data
10329	SRBA	USA	Peacock	2006	6-Oct	United Package	191.67	My Brand A	69.35	9.2	25	0	Confections	Specialty	UK	3	30	39.35	1	All Data
10329	SRBA	USA	Peacock	2006	6-Oct	United Package	191.67	My Brand A	157.32	25.89	10	0	Seafood	Nord-Ost	Germany	8	64	93.32	1	All Data
10329	SRBA	USA	Peacock	2006	6-Oct	United Package	191.67	My Brand B	4005.2	263.5	17	0	Beverages	Joyeux	France	84	1680	2325.2	1	All Data
10329	SRBA	USA	Peacock	2006	6-Oct	United Package	191.67	My Brand A	346.56	38	21	10	Grains	Pasta BSRL	Italy	12	144	202.56	1	All Data
10330	LILA-Super	Venezuela	Leverling	2006	6-Oct	Speedy Express	12.75	My Brand B	1058.25	31.23	15	0	Confections	Heli	Germany	10	500	558.25	1	All Data
10330	LILA-Super	Venezuela	Leverling	2006	6-Oct	Speedy Express	12.75	My Brand B	590.75	34.8	14	0	Dairy Products	Formaggi	Italy	11	275	315.75	1	All Data
10331	Bon app	France	Dodsworth	2006	6-Oct	Speedy Express	10.19	My Brand B	88.5	7.45	21	0	Meat	Ma Maison	Canada	2	30	58.5	1	All Data
10332	M�re	Canada	Leverling	2006	6-Oct	United Package	52.84	My Brand A	1600	62.5	42	0	Seafood	Pavlova	Australia	20	800	800	1	All Data
10332	M�re	Canada	Leverling	2006	6-Oct	United Package	52.84	My Brand C	89.6	14	26	0	Grains	Leka	Singapore	4	40	49.6	1	All Data
10332	M�re	Canada	Leverling	2006	6-Oct	United Package	52.84	My Brand C	97.28	9.5	36	0	Confections	Zaanse	Netherlands	3	48	49.28	1	All Data
10333	Wartian	Finland	Buchanan	2006	6-Oct	Federal Shipping	0.59	My Brand A	186	23.25	35	0	Produce	Mayumis	Japan	7	70	116	1	All Data
10333	Wartian	Finland	Buchanan	2006	6-Oct	Federal Shipping	0.59	My Brand A	72	10	3	40	Confections	Specialty	UK	3	30	42	1	All Data
10333	Wartian	Finland	Buchanan	2006	6-Oct	Federal Shipping	0.59	My Brand A	619.2	21.5	26	0	Dairy Products	Norske	Norway	7	280	339.2	1	All Data
10334	V en stock	France	Callahan	2006	6-Oct	United Package	8.56	My Brand C	44.8	7	38	0	Grains	Gmate	Australia	2	16	28.8	1	All Data
10334	V en stock	France	Callahan	2006	6-Oct	United Package	8.56	My Brand A	100	12.5	6	10	Confections	Specialty	UK	4	40	60	1	All Data
10335	Hungry Owl	Ireland	King	2006	6-Oct	United Package	42.11	My Brand D	85.12	19	17	40	Beverages	Liquids	UK	6	42	43.12	1	All Data
10335	Hungry Owl	Ireland	King	2006	6-Oct	United Package	42.11	My Brand A	200	12.5	0	70	Dairy Products	Formaggi	Italy	4	100	100	1	All Data
10335	Hungry Owl	Ireland	King	2006	6-Oct	United Package	42.11	My Brand D	122.88	32	9	40	Dairy Products	Formaggi	Italy	10	60	62.88	1	All Data
10335	Hungry Owl	Ireland	King	2006	6-Oct	United Package	42.11	My Brand A	1628.16	53	20	0	Produce	Gmate	Australia	17	816	812.16	1	All Data
10336	Princesa	Portugal	King	2006	6-Oct	United Package	15.51	My Brand A	285.12	22	53	0	Condiments	Cajun	USA	7	126	159.12	1	All Data
10337	Franken	Germany	Peacock	2006	6-Oct	Federal Shipping	108.26	My Brand B	288	9	61	0	Grains	PBAB	Sweden	3	120	168	1	All Data
10337	Franken	Germany	Peacock	2006	6-Oct	Federal Shipping	108.26	My Brand A	597.6	31.23	15	0	Confections	Heli	Germany	10	240	357.6	1	All Data
10337	Franken	Germany	Peacock	2006	6-Oct	Federal Shipping	108.26	My Brand D	304	19	112	0	Seafood	Svensk	Sweden	6	120	184	1	All Data
10337	Franken	Germany	Peacock	2006	6-Oct	Federal Shipping	108.26	My Brand D	582.4	26	11	50	Seafood	Svensk	Sweden	8	224	358.4	1	All Data
10337	Franken	Germany	Peacock	2006	6-Oct	Federal Shipping	108.26	My Brand D	695	34.8	14	0	Dairy Products	Formaggi	Italy	11	275	420	1	All Data
10338	Old World	USA	Peacock	2006	6-Oct	Federal Shipping	84.21	My Brand D	624	39	0	0	Meat	Pavlova	Australia	12	240	384	1	All Data
10338	Old World	USA	Peacock	2006	6-Oct	Federal Shipping	84.21	My Brand D	310.5	25.89	10	0	Seafood	Nord-Ost	Germany	8	120	190.5	1	All Data
10339	M�re	Canada	Fuller	2006	6-Oct	United Package	15.66	My Brand C	176	22	53	0	Condiments	Cajun	USA	7	70	106	1	All Data
10339	M�re	Canada	Fuller	2006	6-Oct	United Package	15.66	My Brand B	2074.8	39	0	0	Meat	Pavlova	Australia	12	840	1234.8	1	All Data
10339	M�re	Canada	Fuller	2006	6-Oct	United Package	15.66	My Brand C	1103.2	49.3	17	0	Confections	Forets	Canada	16	448	655.2	1	All Data
10340	Bon app	France	Davolio	2006	6-Oct	Federal Shipping	166.31	My Brand A	950	62.5	42	0	Seafood	Pavlova	Australia	20	400	550	1	All Data
10340	Bon app	France	Davolio	2006	6-Oct	Federal Shipping	166.31	My Brand C	87.78	9.65	85	0	Seafood	NE Seafood	USA	3	36	51.78	1	All Data
10340	Bon app	France	Davolio	2006	6-Oct	Federal Shipping	166.31	My Brand B	1398.4	46	17	10	Beverages	Leka	Singapore	15	600	798.4	1	All Data
10341	Simons bistro	Denmark	King	2006	6-Oct	Federal Shipping	26.78	My Brand C	16	2.5	112	0	Dairy Products	Norske	Norway	1	8	8	1	All Data
10341	Simons bistro	Denmark	King	2006	6-Oct	Federal Shipping	26.78	My Brand D	336.6	55	79	0	Dairy Products	Gai P	France	18	162	174.6	1	All Data
10342	Franken	Germany	Peacock	2006	6-Oct	United Package	54.83	My Brand D	291.84	19	17	40	Beverages	Liquids	UK	6	144	147.84	1	All Data
10342	Franken	Germany	Peacock	2006	6-Oct	United Package	54.83	My Brand C	448	12.5	0	70	Dairy Products	Formaggi	Italy	4	224	224	1	All Data
10342	Franken	Germany	Peacock	2006	6-Oct	United Package	54.83	My Brand A	486.4	19	112	0	Seafood	Svensk	Sweden	6	240	246.4	1	All Data
10342	Franken	Germany	Peacock	2006	6-Oct	United Package	54.83	My Brand C	614.4	24	115	0	Meat	Ma Maison	Canada	8	320	294.4	1	All Data
10343	Lehmanns	Germany	Peacock	2006	6-Oct	Speedy Express	110.37	My Brand A	1330	33.25	22	80	Grains	Plutzer	Germany	11	550	780	1	All Data
10343	Lehmanns	Germany	Peacock	2006	6-Oct	Speedy Express	110.37	My Brand A	38	12.5	6	10	Confections	Specialty	UK	4	16	22	1	All Data
10343	Lehmanns	Germany	Peacock	2006	6-Oct	Speedy Express	110.37	My Brand D	216	18	57	0	Beverages	Karkki	Finland	6	90	126	1	All Data
10344	WC Markets	USA	Peacock	2006	6-Nov	United Package	23.29	My Brand C	616	22	53	0	Condiments	Cajun	USA	7	245	371	1	All Data
10344	WC Markets	USA	Peacock	2006	6-Nov	United Package	23.29	My Brand A	1680	40	6	0	Condiments	Kellys	USA	13	910	770	1	All Data
10345	QUICK Stop	Germany	Fuller	2006	6-Nov	United Package	249.06	My Brand D	2240	40	6	0	Condiments	Kellys	USA	13	910	1330	1	All Data
10345	QUICK Stop	Germany	Fuller	2006	6-Nov	United Package	249.06	My Brand C	584	9.2	25	0	Confections	Specialty	UK	3	240	344	1	All Data
10345	QUICK Stop	Germany	Fuller	2006	6-Nov	United Package	249.06	My Brand A	100.8	14	26	0	Grains	Leka	Singapore	4	36	64.8	1	All Data
10346	Canyon Groc	USA	Leverling	2006	6-Nov	Federal Shipping	142.08	My Brand A	1010.88	39	0	0	Meat	Pavlova	Australia	12	432	578.88	1	All Data
10346	Canyon Groc	USA	Leverling	2006	6-Nov	Federal Shipping	142.08	My Brand D	608	38	21	10	Grains	Pasta BSRL	Italy	12	240	368	1	All Data
10347	Familia	Brazil	Peacock	2006	6-Nov	Federal Shipping	3.1	My Brand D	112	14	76	0	Confections	Heli	Germany	4	40	72	1	All Data
10347	Familia	Brazil	Peacock	2006	6-Nov	Federal Shipping	3.1	My Brand C	612	18	69	0	Beverages	Joyeux	France	6	300	312	1	All Data
10347	Familia	Brazil	Peacock	2006	6-Nov	Federal Shipping	3.1	My Brand A	58.8	18.4	123	0	Seafood	NE Seafood	USA	6	24	34.8	1	All Data
10347	Familia	Brazil	Peacock	2006	6-Nov	Federal Shipping	3.1	My Brand D	31.62	7.75	125	0	Beverages	Plutzer	Germany	2	12	19.62	1	All Data
10348	Die  Kuh	Germany	Peacock	2006	6-Nov	United Package	0.78	My Brand A	183.6	18	39	0	Beverages	Liquids	UK	6	90	93.6	1	All Data
10348	Die  Kuh	Germany	Peacock	2006	6-Nov	United Package	0.78	My Brand B	180	9	61	0	Grains	PBAB	Sweden	3	75	105	1	All Data
10349	SRBA	USA	King	2006	6-Nov	Speedy Express	8.63	My Brand D	141.6	7.45	21	0	Meat	Ma Maison	Canada	2	48	93.6	1	All Data
10350	La maison	France	Suyama	2006	6-Nov	United Package	64.19	My Brand B	175.5	16.25	65	0	Confections	Karkki	Finland	5	75	100.5	1	All Data
10350	La maison	France	Suyama	2006	6-Nov	United Package	64.19	My Brand D	466.56	36	26	0	Dairy Products	Norske	Norway	12	216	250.56	1	All Data
10351	Ernst Hand	Austria	Davolio	2006	6-Nov	Speedy Express	162.33	My Brand B	4005.2	263.5	17	0	Beverages	Joyeux	France	84	1680	2325.2	1	All Data
10351	Ernst Hand	Austria	Davolio	2006	6-Nov	Speedy Express	162.33	My Brand C	100.1	9.65	85	0	Seafood	NE Seafood	USA	3	39	61.1	1	All Data
10351	Ernst Hand	Austria	Davolio	2006	6-Nov	Speedy Express	162.33	My Brand A	1133.82	19.45	27	0	Condiments	Leka	Singapore	6	462	671.82	1	All Data
10351	Ernst Hand	Austria	Davolio	2006	6-Nov	Speedy Express	162.33	My Brand D	159.6	21.05	76	0	Condiments	Cajun	USA	7	70	89.6	1	All Data
10352	Furia	Portugal	Leverling	2006	6-Nov	Federal Shipping	1.3	My Brand D	36	4.5	20	0	Beverages	Refrescos	Brazil	1	10	26	1	All Data
10352	Furia	Portugal	Leverling	2006	6-Nov	Federal Shipping	1.3	My Brand C	100.3	7.45	21	0	Meat	Ma Maison	Canada	2	40	60.3	1	All Data
10353	Piccolo	Austria	King	2006	6-Nov	Federal Shipping	360.63	My Brand A	161.28	21	22	30	Dairy Products	CQL	Spain	7	84	77.28	1	All Data
10353	Piccolo	Austria	King	2006	6-Nov	Federal Shipping	360.63	My Brand A	8432	263.5	17	0	Beverages	Joyeux	France	84	4200	4232	1	All Data
10354	Pericles	Mexico	Callahan	2006	6-Nov	Federal Shipping	53.8	My Brand B	172.8	18	39	0	Beverages	Liquids	UK	6	72	100.8	1	All Data
10354	Pericles	Mexico	Callahan	2006	6-Nov	Federal Shipping	53.8	My Brand D	396	123.79	0	0	Meat	Plutzer	Germany	40	160	236	1	All Data
10355	ATH	UK	Suyama	2006	6-Nov	Speedy Express	41.95	My Brand A	90	4.5	20	0	Beverages	Refrescos	Brazil	1	25	65	1	All Data
10355	ATH	UK	Suyama	2006	6-Nov	Speedy Express	41.95	My Brand B	390	19.5	36	0	Grains	Pasta BSRL	Italy	6	150	240	1	All Data
10356	Die  Kuh	Germany	Suyama	2006	6-Nov	United Package	36.71	My Brand B	300	12.5	0	70	Dairy Products	Formaggi	Italy	4	120	180	1	All Data
10356	Die  Kuh	Germany	Suyama	2006	6-Nov	United Package	36.71	My Brand C	230.4	24	115	0	Meat	Ma Maison	Canada	8	96	134.4	1	All Data
10356	Die  Kuh	Germany	Suyama	2006	6-Nov	United Package	36.71	My Brand C	576	36	26	0	Dairy Products	Norske	Norway	12	240	336	1	All Data
10357	LILA-Super	Venezuela	Davolio	2006	6-Nov	Federal Shipping	34.88	My Brand D	595.2	31	31	0	Seafood	Tokyo Tdrs	Japan	10	300	295.2	1	All Data
10357	LILA-Super	Venezuela	Davolio	2006	6-Nov	Federal Shipping	34.88	My Brand B	398.4	31.23	15	0	Confections	Heli	Germany	10	160	238.4	1	All Data
10357	LILA-Super	Venezuela	Davolio	2006	6-Nov	Federal Shipping	34.88	My Brand B	174.08	34	19	0	Dairy Products	Gai P	France	11	88	86.08	1	All Data
10358	La maison	France	Buchanan	2006	6-Nov	Speedy Express	19.64	My Brand C	34.2	4.5	20	0	Beverages	Refrescos	Brazil	1	10	24.2	1	All Data
10358	La maison	France	Buchanan	2006	6-Nov	Speedy Express	19.64	My Brand D	106.4	14	111	0	Beverages	Bigfoot	USA	4	40	66.4	1	All Data
10358	La maison	France	Buchanan	2006	6-Nov	Speedy Express	19.64	My Brand C	288.8	19	112	0	Seafood	Svensk	Sweden	6	120	168.8	1	All Data
10359	Seven Seas	UK	Buchanan	2006	6-Nov	Federal Shipping	288.43	My Brand A	739.48	17.45	29	0	Confections	Pavlova	Australia	6	336	403.48	1	All Data
10359	Seven Seas	UK	Buchanan	2006	6-Nov	Federal Shipping	288.43	My Brand B	665	12.5	0	70	Dairy Products	Formaggi	Italy	4	280	385	1	All Data
10359	Seven Seas	UK	Buchanan	2006	6-Nov	Federal Shipping	288.43	My Brand D	2067.2	34	19	0	Dairy Products	Gai P	France	11	880	1187.2	1	All Data
10360	Blondes PF	France	Peacock	2006	6-Nov	Federal Shipping	131.7	My Brand A	1092	45.6	26	0	Produce	Plutzer	Germany	15	450	642	1	All Data
10360	Blondes PF	France	Peacock	2006	6-Nov	Federal Shipping	131.7	My Brand C	3465	123.79	0	0	Meat	Plutzer	Germany	40	1400	2065	1	All Data
10360	Blondes PF	France	Peacock	2006	6-Nov	Federal Shipping	131.7	My Brand B	2108	263.5	17	0	Beverages	Joyeux	France	84	840	1268	1	All Data
10360	Blondes PF	France	Peacock	2006	6-Nov	Federal Shipping	131.7	My Brand A	560	20	10	60	Confections	Karkki	Finland	6	210	350	1	All Data
10360	Blondes PF	France	Peacock	2006	6-Nov	Federal Shipping	131.7	My Brand D	165.2	7.45	21	0	Meat	Ma Maison	Canada	2	56	109.2	1	All Data
10361	QUICK Stop	Germany	Davolio	2006	6-Nov	United Package	183.17	My Brand A	699.84	18	69	0	Beverages	Joyeux	France	6	324	375.84	1	All Data
10361	QUICK Stop	Germany	Davolio	2006	6-Nov	United Package	183.17	My Brand A	1346.4	34	19	0	Dairy Products	Gai P	France	11	605	741.4	1	All Data
10362	Bon app	France	Leverling	2006	6-Nov	Speedy Express	96.04	My Brand A	560	14	76	0	Confections	Heli	Germany	4	200	360	1	All Data
10362	Bon app	France	Leverling	2006	6-Nov	Speedy Express	96.04	My Brand A	848	53	20	0	Produce	Gmate	Australia	17	340	508	1	All Data
10362	Bon app	France	Leverling	2006	6-Nov	Speedy Express	96.04	My Brand D	141.6	7.45	21	0	Meat	Ma Maison	Canada	2	48	93.6	1	All Data
10363	Drachen	Germany	Peacock	2006	6-Nov	Federal Shipping	30.54	My Brand D	200	12.5	0	70	Dairy Products	Formaggi	Italy	4	80	120	1	All Data
10363	Drachen	Germany	Peacock	2006	6-Nov	Federal Shipping	30.54	My Brand D	74.4	7.75	125	0	Beverages	Plutzer	Germany	2	24	50.4	1	All Data
10363	Drachen	Germany	Peacock	2006	6-Nov	Federal Shipping	30.54	My Brand B	172.8	18	57	0	Beverages	Karkki	Finland	6	72	100.8	1	All Data
10364	Eastern	UK	Davolio	2006	6-Nov	Speedy Express	71.97	My Brand C	864	36	26	0	Dairy Products	Norske	Norway	12	360	504	1	All Data
10364	Eastern	UK	Davolio	2006	6-Nov	Speedy Express	71.97	My Brand C	86	21.5	26	0	Dairy Products	Norske	Norway	7	35	51	1	All Data
10365	Antonio MT	Mexico	Leverling	2006	6-Nov	United Package	22	My Brand A	403.2	21	22	30	Dairy Products	CQL	Spain	7	168	235.2	1	All Data
10366	Galer�a	Spain	Callahan	2006	6-Nov	United Package	10.14	My Brand A	84	21.05	76	0	Condiments	Cajun	USA	7	35	49	1	All Data
10366	Galer�a	Spain	Callahan	2006	6-Nov	United Package	10.14	My Brand A	52	13	32	0	Condiments	Plutzer	Germany	4	20	32	1	All Data
10367	Vaffel	Denmark	King	2006	6-Nov	Federal Shipping	13.55	My Brand A	403.2	14	111	0	Beverages	Bigfoot	USA	4	144	259.2	1	All Data
10367	Vaffel	Denmark	King	2006	6-Nov	Federal Shipping	13.55	My Brand B	106.2	7.45	21	0	Meat	Ma Maison	Canada	2	36	70.2	1	All Data
10367	Vaffel	Denmark	King	2006	6-Nov	Federal Shipping	13.55	My Brand D	252	21.05	76	0	Condiments	Cajun	USA	7	105	147	1	All Data
10367	Vaffel	Denmark	King	2006	6-Nov	Federal Shipping	13.55	My Brand C	72.8	13	32	0	Condiments	Plutzer	Germany	4	28	44.8	1	All Data
10368	Ernst Hand	Austria	Fuller	2006	6-Nov	United Package	101.95	My Brand A	36	10	3	40	Confections	Specialty	UK	3	15	21	1	All Data
10368	Ernst Hand	Austria	Fuller	2006	6-Nov	United Package	101.95	My Brand A	425.88	45.6	26	0	Produce	Plutzer	Germany	15	195	230.88	1	All Data
10368	Ernst Hand	Austria	Fuller	2006	6-Nov	United Package	101.95	My Brand A	390	19.5	36	0	Grains	Pasta BSRL	Italy	6	150	240	1	All Data
10368	Ernst Hand	Austria	Fuller	2006	6-Nov	United Package	101.95	My Brand B	837.9	33.25	22	80	Grains	Plutzer	Germany	11	385	452.9	1	All Data
10369	SRBA	USA	Callahan	2006	6-Dec	United Package	195.68	My Brand A	1980	123.79	0	0	Meat	Plutzer	Germany	40	800	1180	1	All Data
10369	SRBA	USA	Callahan	2006	6-Dec	United Package	195.68	My Brand A	410.4	38	21	10	Grains	Pasta BSRL	Italy	12	216	194.4	1	All Data
10370	Chop Suey	Switzerland	Suyama	2006	6-Dec	United Package	1.17	My Brand A	183.6	18	39	0	Beverages	Liquids	UK	6	90	93.6	1	All Data
10370	Chop Suey	Switzerland	Suyama	2006	6-Dec	United Package	1.17	My Brand B	798	33.25	22	80	Grains	Plutzer	Germany	11	330	468	1	All Data
10370	Chop Suey	Switzerland	Suyama	2006	6-Dec	United Package	1.17	My Brand D	136	10	4	20	Produce	Tokyo Tdrs	Japan	3	60	76	1	All Data
10371	La maison	France	Davolio	2006	6-Dec	Speedy Express	0.45	My Brand A	72.96	19	112	0	Seafood	Svensk	Sweden	6	36	36.96	1	All Data
10372	Qn Cozinha	Brazil	Buchanan	2006	6-Dec	United Package	890.78	My Brand A	583.2	81	40	0	Confections	Specialty	UK	26	312	271.2	1	All Data
